seq_no,instn_code,instn_name,instn_srvc_type_cde,instn_srvc_type,instn_blk_hse_no,instn_street_name,instn_flr_no,instn_unit_no,instn_bldg_name,instn_pc,instn_ofc_no,instn_email,ap_user_name
201500000109,PT9112,BERRY TREE PRESCHOOL@SEMBAWANG PRIVATE LIMITED,CC,Childcare Centre,511.0,CANBERRA ROAD,3.0,2.0,SEMBAWANG MART,750511,65554740.0,yywp5656@gmail.com,
201500000019,SS20150354,OKE OPTICAL,OS,Optical Shop,163.0,ANG MO KIO AVENUE 4,1.0,434.0,,560163,64514909.0,wpohwah@yahoo.com.sg,
201500000018,PT9711,RAFFLES MONTESSORI KINDERGARTEN (ALJUNIED),KN,Kindergarten,,LORONG 23 GEYLANG,4.0,,FANSIDA BUILDING,388375,67452722.0,bluehouselearning@gmail.com,
201500000013,15M0003,ACCESS MEDICAL (CIRCUIT ROAD),HC,Healthcare Institution,88.0,CIRCUIT ROAD,1.0,965.0,,370088,65478840.0,betterhealth@accessmedical.com.sg,
201500000012,SS20150361,SPECTACLE HUT,OS,Optical Shop,1.0,JOO KOON CIRCLE,2.0,23.0,FAIRPRICE HUB,629117,63974571.0,thwe@spectaclehut.com.sg,
201500000011,SS20150362,SPECTACLE HUT,OS,Optical Shop,33.0,SENGKANG WEST AVE,1.0,42.0,THE SELETAR MALL,797653,67027522.0,thwe@spectaclehut.com.sg,
201500000010,PT9099,STAR LEARNERS @ NORTH EAST PTE. LTD.,CC,Childcare Centre,57.0,ANCHORVALE ROAD,1.0,4.0,SENGKANG SPORTS AND RECREATION C,544964,62500173.0,MENGWEI.TAN@STARLEARNERS.COM.SG,
201500000009,PT9098,LITTLE FOOTPRINTS PRESCHOOL @ THOMSON PTE LTD,CC,Childcare Centre,157.0,SIN MING ROAD,2.0,1.0,AMTECH BUILDING,575624,65541445.0,lena.lin@littlefootprints.com.sg,
201500000008,14D0395,PURE NZ DENTAL,HC,Healthcare Institution,62.0,JALAN JURONG KECHIL,,,JK BUILDING,598584,91062268.0,info@purenzdental.com,
201500000005,14M0391,KINDER CLINIC PTE LTD,HC,Healthcare Institution,38.0,IRRAWADDY ROAD,4.0,23.0,MOUNT ELIZABETH NOVENA SPECIALIS,329563,62685441.0,contactus@kinderclinic.com.sg,
201500000001,14M0396,BJIOS ORTHOPAEDICS,HC,Healthcare Institution,1.0,FARRER PARK STATION ROAD,13.0,,CONNEXION,217562,69086933.0,,
201400003431,WP1111,SAFARI HOUSE PRESCHOOL TOA PAYOH,CC,Childcare Centre,530.0,LORONG 6 TOA PAYOH,3.0,1.0,HDB HUB,310530,63347118.0,TOAPAYOH@ZOO-PHONICS.COM.SG,
201400003390,14M0372,PROCROSS MEDICAL CENTRE,HC,Healthcare Institution,449.0,HOUGANG AVENUE 10,,509.0,,530449,67022848.0,admin@procross.com.sg,
201400003389,14M0373,PHOENIX MEDICAL GROUP (PAYA LEBAR),HC,Healthcare Institution,60.0,PAYA LEBAR ROAD,2.0,9.0,PAYA LEBAR SQUARE,409051,67022940.0,angelafong@phoenixmedical.sg,
201400003387,PT9709,RAFFLES MONTESSORI KINDERGARTEN (STILL ROAD),KN,Kindergarten,105.0,LORONG STANGEE,,,,425080,97319697.0,RAFFLESMONT@SINGNET.COM.SG,
201400003384,14D0366,SMILES R US DENTAL CENTRE,HC,Healthcare Institution,11.0,TANJONG KATONG ROAD,3.0,10.0,ONE KM,437157,67023345.0,smilesrus_dental@hotmail.sg,
201400003382,14D0368,Q & M DENTAL SURGERY (SELETAR),HC,Healthcare Institution,33.0,SENGKANG WEST AVENUE,4.0,16.0,THE SELETAR MALL,797653,67023738.0,Q&M@qandm.com.sg,
201400003379,14D0364,DE DENTAL PRACTICE,HC,Healthcare Institution,3.0,SIMEI  STREET 6,3.0,13.0,EASTPOINT MALL,528833,67847800.0,,
201400003374,14D0359,DE PACIFIC DENTAL GROUP (BALESTIER) PTE. LTD.,HC,Healthcare Institution,20.0,AH HOOD ROAD,1.0,25.0,ZHONGSHAN MALL,329984,66844862.0,,
201400003368,SS20150436,SPECSHOP PTE LTD,OS,Optical Shop,204.0,HOUGANG ST 21,1.0,99.0,,530204,62829195.0,shawn_ng21@yahoo.com,
201400003430,ST0144,PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 308 (CC),CC,Childcare Centre,308.0,JURONG EAST STREET 32,1.0,270.0,,600308,65609622.0,Nur.Shaheila.Kaspan@PCF.org.sg,
201400003429,ST0143,PCF SPARKLETOTS PRESCHOOL @ BEDOK RESERVOIR-PUNGGOL BLK 470C (CC),CC,Childcare Centre,,UPPER SERANGOON CRESCENT,1.0,352.0,,533470,63416906.0,shield.wangxe@pcf.org.sg,
201400003428,ST0142,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 858 (CC),CC,Childcare Centre,858.0,TAMPINES AVENUE 5,1.0,529.0,,520858,67885737.0,KYLYN.CHIAMS@PCF.ORG.SG,
201400003427,ST0141,PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 661B (CC),CC,Childcare Centre,,JURONG WEST STREET 64,1.0,426.0,,642661,67900433.0,Hamidah.Juhan@pcf.org.sg,
201400003425,PT9097,ISMART MONTESSORI,CC,Childcare Centre,256.0,BANGKIT ROAD,2.0,73.0,,670256,68779158.0,patricksbs@gmail.com,
201400003424,PT9096,JEET'S LITTLE LEARNERS (BEDOK) PTE. LTD.,CC,Childcare Centre,327.0,BEDOK ROAD,,,,469498,62425354.0,JEETPEREIRA@EDUCARE.COM.SG,
201400003423,PT9095,JUST KIDS @ JURONG WEST PTE. LTD.,CC,Childcare Centre,,JURONG WEST STREET 65,1.0,139.0,,643667,67919909.0,jurongwest@justkids.com.sg,
201400003414,ST0140,PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 262A (CC),CC,Childcare Centre,,COMPASSVALE STREET,1.0,117.0,,541262,63841026.0,Priscilla.LohHK@pcf.org.sg,
201400003413,PT9094,NURTURESTARS CHILD CARE,CC,Childcare Centre,333.0,BOON LAY WAY,,3.0,SAFRA JURONG,649848,62540859.0,tsuifern@nurturestars.sg,
201400003412,PT9093,KINDERCARE @ JOO SENG PTE. LTD.,CC,Childcare Centre,17.0,JOO SENG ROAD,3.0,133.0,JOO SENG HEIGHTS,360017,67286866.0,Liena@hi-5world.com,
201400003411,SS20150393,PRECIOUS EYES OPTICAL PTE LTD,OS,Optical Shop,445.0,PASIR RIS DRIVE 6,1.0,98.0,,510445,65829382.0,preciouseyes1314@yahoo.com.sg,
201400003410,SS20150394,OTTICA  PTE LTD,OS,Optical Shop,1.0,SCOTTS ROAD,3.0,,SHAW CENTRE,228208,62352868.0,ovottica@gmail.com,
201400003409,ST0139,PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 334 (CC),CC,Childcare Centre,334.0,WOODLANDS STREET 32,1.0,13.0,,730334,63656787.0,Lim.Mui.Cheng@pcf.org.sg,
201400003405,SS20150399,EYEZ OPTOMETRY,OS,Optical Shop,11.0,TANJONG KATONG ROAD,1.0,,ONE KM,357147,67022122.0,tonsonghui@gmail.com,
201400003403,NT0555,MY FIRST SKOOL,CC,Childcare Centre,3.0,SIMEI STREET 6,6.0,6.0,EASTPOINT MALL,528833,66349989.0,info@myfirstskool.com,
201400003394,SS20150410,EYES PALACE,OS,Optical Shop,2.0,TAMPINES CENTRAL 5,2.0,23.0,CENTURY SQUARE SHOPPING MALL,529509,66948728.0,eyespalace@gmail.com,
201400003393,WP1110,THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD,CC,Childcare Centre,,CLEMENTI ROAD,,,,129798,67739362.0,gohcm@littleskoolhouse.com,
201400003391,NT0554,MY FIRST SKOOL,CC,Childcare Centre,,ANCHORVALE LINK,1.0,372.0,,542332,66349989.0,INFO@MYFIRSTSKOOL.COM,
201500000085,AT201528,ORTHOPAEDIA PTE. LTD.,AT,Assistive Technology Device Providers,1.0,COMMONWEALTH LANE,8.0,16.0,,149544,64794738.0,susanna@orthopaedia.com.sg,
201500000084,PT9108,PRECIOUS ANGELS PLAYLAND,CC,Childcare Centre,83.0,LORONG 2 TOA PAYOH,1.0,451.0,,310083,62583505.0,ROBIN@JESSIN.EDU.SG,
201500000081,PT9726,BRAINY BUNCH HOUGANG PTE. LTD.,KN,Kindergarten,247.0,HOUGANG AVENUE 3,1.0,452.0,,530247,62834490.0,info.sg@brainybunch.com,
201500000080,SS20150293,33 SPEX,OS,Optical Shop,282.0,BISHAN STREET 22,1.0,139.0,,570282,64564773.0,nigellcheok@gmail.com,
201500000079,15M0047,YISHUN RING ROAD CLINIC,HC,Healthcare Institution,236.0,YISHUN RING ROAD,1.0,1010.0,,760236,62577202.0,,
201500000078,RC1763,HAVEN SCHOOLHOUSE @ BAHAGIA,CC,Childcare Centre,29.0,JALAN BAHAGIA,1.0,348.0,,320029,63551433.0,HAVENSCHOOL29@GMAIL.COM,
201500000077,PT9107,TWINKLEKIDZ PLAYHOUSE PTE. LTD.,CC,Childcare Centre,11.0,LORONG 3 TOA PAYOH,1.0,18.0,JACKSON SQUARE,319579,62580125.0,toa.payoh@twinklekidz.com,
201500000075,SS20150298,SPECKY,OS,Optical Shop,417.0,YISHUN AVENUE 11,1.0,329.0,,760417,67596619.0,speckyoptic@gmail.com,
201500000072,15M0044,ETERNA MEDICAL CLINIC,HC,Healthcare Institution,629.0,ANG MO KIO AVENUE 4,1.0,994.0,,560629,68023050.0,eternamedicalgroup@gmail.com,
201500000065,15D0037,TS DENTAL CARE,HC,Healthcare Institution,809.0,FRENCH ROAD,2.0,,KITCHENER COMPLEX,200809,62984863.0,info@loyaldental.com.sg,
201500000062,15M0035,ELYON FAMILY CLINIC AND SURGERY,HC,Healthcare Institution,,TELOK BLANGAH STREET 32,1.0,22.0,,102078,68027208.0,elyonfamilyclinic@gmail.com,
201500000069,15M0033,VIVA MEDICAL GROUP,HC,Healthcare Institution,,TAMPINES CENTRAL 8,1.0,8.0,,521519,66357240.0,,
201500000067,15C0038,SIGLAP CLINIC PTE LTD,HC,Healthcare Institution,308.0,TELOK KURAU ROAD,1.0,8.0,VIBES @ EAST COAST,423858,63488389.0,siglapclinic@gmail.com,
201500000057,15D0027,DENTAL FOCUS GSM CLINIC,HC,Healthcare Institution,1.0,GEYLANG SERAI,1.0,206.0,,402001,68485495.0,GSM@SMILESDFI.COM,
201500000055,ST0362,PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 868A (KN),KN,Kindergarten,,TAMPINES AVENUE 8,1.0,534.0,,520868,63416820.0,junainah.haron@pcf.org.sg,
201500000054,PT9612,PAPER SCISSORS STONE MONTESSORI KINDERGARTEN (BEDOK RESEVOIR BRANCH),KN,Kindergarten,718.0,BEDOK RESERVOIR ROAD,1.0,4590.0,,470718,98351077.0,mscherylng@gmail.com,
201500000052,PT9106,LUCAS CHILDREN ACADEMY PTE. LTD.,CC,Childcare Centre,7030.0,ANG MO KIO AVENUE 5,1.0,39.0,NORTHSTAR @ AMK,569880,66592636.0,Lucas.child.acad@gmail.com,
201500000050,15D0025,NEUSMILE DENTAL GROUP (KOVAN) PTE LTD,HC,Healthcare Institution,988.0,UPPER SERANGOON ROAD,1.0,23.0,STARS OF KOVAN,534733,62860616.0,,
201500000048,PT9105,LICDO @ RIVERVALE PRESCHOOL TEAM PTE. LTD.,CC,Childcare Centre,145.0,RIVERVALE DRIVE,1.0,529.0,,540145,,,
201500000043,EP15098,OLIVE TREE EDUCENTRE PTE LTD,EI,Early Intervention Programmes,1.0,GOLDHILL PLAZA,3.0,27.0,,308899,62593900.0,olivetree.educentre@gmail.com,
201500000041,ST0146,PCF SPARKLETOTS PRESCHOOL @ BUKIT PANJANG BLK 412 (CC),CC,Childcare Centre,412.0,SAUJANA ROAD,1.0,66.0,,670412,67648858.0,Yuhua.Janice.Ong@pcf.org.sg,
201500000040,ST0145,PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST BLK 385 (CC),CC,Childcare Centre,385.0,TAMPINES STREET 32,1.0,53.0,,520385,67833417.0,Daisy.sohys@pcf.org.sg,
201500000038,PT9102,LICDO @BEDOK PRESCHOOL TEAM PTE. LTD.,CC,Childcare Centre,656.0,JALAN TENAGA,1.0,104.0,,410656,67457723.0,weesim@licdo.com.sg,
201500000032,MCPHA1500059,Guardian Pharmacy (Eastpoint Mall),PH,Pharmacy,3.0,SIMEI STREET 6,2.0,,EASTPOINT MALL,528833,65382394.0,gepm@guardian.com.sg,
201500000029,15M0011,ONECARE CLINIC YISHUN,HC,Healthcare Institution,431.0,YISHUN AVENUE 1,1.0,4.0,MULTI STOREY CAR PARK,760431,63342373.0,admin@onecaremedical.com.sg,
201500000030,15M0012,THE CLINIC @ APERIA,HC,Healthcare Institution,12.0,KALLANG AVENUE,3.0,15.0,APERIA,339511,63416892.0,contact@theclinicataperia.com,
201500000026,NT0556,MY FIRST SKOOL,CC,Childcare Centre,604.0,SEMBAWANG ROAD,2.0,31.0,SEMBAWANG SHOPPING CENTRE,758459,66349989.0,INFO@MYFIRSTSKOOL.COM,
201500000024,SS20150349,EYEWEAR HOUSE,OS,Optical Shop,9.0,BISHAN PLACE,2.0,14.0,JUNCTION 8 SHOPPING CENTRE,579837,62588806.0,eyewearhousesg@gmail.com,
201500000022,MCPH1400321,WATSON'S PERSONAL CARE STORES PTE LTD (JUNCTION 8),PH,Pharmacy,9.0,BISHAN PLACE,2.0,,JUNCTION 8 SHOPPING CENTRE,579837,63373433.0,063@str.watsons.com.sg,
201400003217,SS20150587,NANYANG OPTICAL CO PTE LTD,OS,Optical Shop,101.0,THOMSON ROAD,,,UNITED SQUARE,307591,62507768.0,nyo-unitedsquare@nanyang.com.sg,
201400003216,PT9073,LITTLE FOOTPRINTS SCHOOLHOUSE (AMK) PTE. LTD.,CC,Childcare Centre,7030.0,ANG MO KIO AVENUE 5,1.0,32.0,NORTHSTAR @ AMK,569880,65709316.0,vikneshwari.r@littlefootprints.com.sg,
201400003215,14D0264,UNITY DENTICARE,HC,Healthcare Institution,1.0,MARITIME SQUARE,3.0,17.0,HARBOURFRONT CENTRE,99253,63366222.0,DC_License@ntuchealth.sg,
201400003209,PT9072,STAR LEARNERS @ JURONG PTE. LTD.,CC,Childcare Centre,8.0,BOON LAY WAY,1.0,24.0,8 @ TRADEHUB 21,609964,62500173.0,mengwei.tan@starlearners.com.sg,
201400003201,PT9071,KIDDIWINKIE SCHOOLHOUSE @ NOVENA PTE. LTD.,CC,Childcare Centre,1.0,NOVENA TERRACE,,,,307903,63550555.0,suzana.ali@kiddiwinkie.com.sg,
201400003199,PT9069,HAMILTON PRESCHOOL,CC,Childcare Centre,,SEMBAWANG DRIVE,1.0,385.0,,752463,67104648.0,sembawang@hamiltonpreschool.com.sg,
201400003198,14M0251,KL NG MEDICAL CLINIC PTE LTD,HC,Healthcare Institution,1.0,JALAN BUKIT MERAH,1.0,4530.0,,150001,62712554.0,ngshuwei@hotmail.com,
201400003367,SS20150437,HAZEL EYECARE,OS,Optical Shop,,BISHAN ST 11,1.0,412.0,,573505,62592818.0,hazel.luh@gmail.com,
201400003366,PT9092,HAPPY KIDS CHILDCARE & DEVELOPMENT CENTRE,CC,Childcare Centre,882.0,TAMPINES STREET 84,,,,521882,67864998.0,hkidstam@hotmail.com,
201400003362,PT9091,LICDO @ BB PRESCHOOL TEAM PTE. LTD.,CC,Childcare Centre,,BUKIT BATOK STREET 25,1.0,66.0,,654288,65612201.0,weesim@licdo.com.sg,
201400003361,PT9090,CHERIE HEARTS HOLDINGS PTE. LTD.,CC,Childcare Centre,743.0,BEDOK RESERVOIR ROAD,2.0,3083.0,,470743,64425887.0,bedokreservoir@cheriehearts.com.sg,
201400003360,PT9089,SDM CHILDCARE CENTRE (BARTLEY) PTE LTD,CC,Childcare Centre,267.0,UPPER PAYA LEBAR ROAD,,,,534908,62888193.0,yvonne_cheng@sdmgroup.sg,
201400003359,NT0553,MY FIRST SKOOL,CC,Childcare Centre,491.0,ADMIRALTY LINK,1.0,191.0,,750491,66349989.0,info@myfirstskool.com,
201400003357,14M0347,RAFFLESMEDICAL,HC,Healthcare Institution,33.0,SENGKANG WEST AVENUE,1.0,,THE SELETAR MALL,797653,67026917.0,seletarmall@rafflesmedical.com,
201400003353,ST0138,PCF SPARKLETOTS PRESCHOOL @ CLEMENTI BLK 420A (CC),CC,Childcare Centre,,CLEMENTI AVENUE 1,2.0,1.0,,120420,66844166.0,Geok.Hoon.Cheah@PCF.org.sg,
201400003349,SS20150455,OREGON OPTICS PTE LTD,OS,Optical Shop,106.0,HOUGANG AVE 1,1.0,1229.0,,530106,62856433.0,oregonoptics@gmail.com,
201400003348,MCPHA1400057,GUARDIAN PHARMACY (SELETAR MALL),PH,Pharmacy,33.0,SENGKANG WEST AVENUE,,,THE SELETAR MALL,797653,67027053.0,gslm@guardian.com.sg,
201400003346,PT9087,STAR LEARNERS PTE LTD,CC,Childcare Centre,3.0,LORONG G TELOK KURAU,,,,426165,62500173.0,MENGWEI.TAN@STARLEARNERS.COM.SG,
201400003345,PT9086,WHIZ KIDS MONTESSORI PTE. LTD.,CC,Childcare Centre,,RIVERVALE DRIVE,1.0,452.0,,544122,68812777.0,WHIZKIDSMONTESSORI@GMAIL.COM,
201400003337,PT9085,SAFARI HOUSE PRESCHOOL BT BATOK,CC,Childcare Centre,2.0,BUKIT BATOK WEST AVENUE 7,1.0,5.0,,659003,66844378.0,SHIDAH@SAFARIHOUSE.COM,
201400003336,PT9084,JOSIAH BABIES (APERIA),CC,Childcare Centre,12.0,KALLANG AVENUE,3.0,37.0,APERIA,339511,67022177.0,LENA.LIM@JOSIAH.COM.SG,
201400003334,SS20150470,WILLMAX GROUP PTE LTD,OS,Optical Shop,21.0,BUKIT BATOK CRESCENT,17.0,82.0,WCEGA TOWER,658065,62255788.0,VINCEKHOR@WILLMAXGROUP.COM,
201400003330,SS20150474,THE EYE OPTIQUE (BEDOK),OS,Optical Shop,539.0,BEDOK NORTH STREET 3,1.0,623.0,,460539,62466445.0,theeyeoptique@yahoo.com.sg,
201400003326,14D0332,HEALTHWAY DENTAL,HC,Healthcare Institution,417.0,YISHUN AVENUE 11,1.0,321.0,,760417,67573228.0,karen.ling@healthwaymedical.com,
201400003324,14D0330,FDC DENTAL TAMAN JURONG,HC,Healthcare Institution,399.0,YUNG SHENG ROAD,1.0,6.0,TAMAN JURONG SHOPPING CENTRE,610399,62651931.0,tjdental@singnet.com.sg,
201400003322,PT9082,IMONTESSORI PTE. LTD.,CC,Childcare Centre,12.0,KALLANG AVENUE,3.0,37.0,APERIA,339511,67023902.0,tammy@imontessori.sg,
201400003315,14M0327,FOCAL EYE CENTRE,HC,Healthcare Institution,38.0,IRRAWADDY ROAD,10.0,,MOUNT ELIZABETH NOVENA SPECIALIS,329563,63398936.0,drzena@ceec.com.sg,
201400003317,14M0325,THE CHILDREN'S EYE AND ENT CENTRE,HC,Healthcare Institution,38.0,IRRAWADDY ROAD,10.0,,MOUNT ELIZABETH NOVENA SPECIALIS,329563,63398938.0,drdawn@ceec.com.sg,
201400003318,14M0326,THE ENT SPECIALIST CENTRE,HC,Healthcare Institution,38.0,IRRAWADDY ROAD,10.0,,MT ELIZABETH NOVENA SPECIALIST C,329563,63398939.0,,
201400003311,SS20150493,RESIDENTS OPTICAL (BEDOK) PTE LTD,OS,Optical Shop,510.0,BEDOK NORTH STREET 3,1.0,53.0,,460510,64452944.0,residentsoptical@gmail.com,
201400003310,EP14096,SPEECH MATTERS PTE LTD,EI,Early Intervention Programmes,15.0,SCOTTS ROAD,9.0,11.0,THONG TECK BUILDING,228218,62359778.0,speechmatters@gmail.com,
201400003309,EP14097,THINK KIDS PTE LTD,EI,Early Intervention Programmes,123.0,PENANG ROAD,3.0,13.0,REGENCY HOUSE (OFFICE TOWER),238465,67354438.0,info@think-kids.com,
201400003308,MCPH1400248,WATSON'S PERSONAL CARE STORES PTE LTD (CHANGI AIRPORT TERMINAL 3 TRANSIT NORTH),PH,Pharmacy,65.0,AIRPORT BOULEVARD,2.0,66.0,CHANGI AIRPORT TERMINAL 3,819663,69081401.0,183@str.watsons.com.sg,
201400003307,14C0321,ELITE DENTAL GROUP,HC,Healthcare Institution,1.0,GRANGE ROAD,12.0,3.0,ORCHARD BUILDING,239693,63334456.0,enquiry@edg.com.sg,
201400003306,SS20150498,SPORT ON EYEWEAR,OS,Optical Shop,1.0,STADIUM PLACE,1.0,48.0,KALLANG WAVE MALL,397628,67027331.0,sporton-kw@nanyang.com.sg,
201400003297,14M0313,MY FAMILY CLINIC (SEGAR),HC,Healthcare Institution,485.0,SEGAR ROAD,1.0,508.0,,670485,67107269.0,mfc.segar@alliance.md,
201400003296,MCPHA1400055,GUARDIAN PHARMACY (ONE KIM),PH,Pharmacy,11.0,TANJONG KATONG ROAD,,,ONE KM,437157,67022289.0,g1km@guardian.com.sg,
201400003286,14D0305,LUMINOUS DENTAL CLINIC @ TAMPINES,HC,Healthcare Institution,827.0,TAMPINES STREET 81,1.0,142.0,,520827,67820368.0,lumindental@hotmail.com,
201400003287,14M0306,MY FAMILY CLINIC (ANCHORVALE),HC,Healthcare Institution,,ANCHORVALE ROAD,1.0,260.0,,541326,67023963.0,mfc.anchorvale@alliance.md,
201400003285,14M0301,ZENITH MEDICAL CLINIC,HC,Healthcare Institution,,PUNGGOL WAY,1.0,374.0,,823266,64433678.0,punggolzenith@gmail.com,
201400003278,AT201552,SINGAPORE ASSOCIATION OF THE VISUALLY HANDICAPPED,AT,Assistive Technology Device Providers,47.0,TOA PAYOH RISE,,,,298104,62514331.0,enquiries@savh.org.sg,
201400003277,RC1761,HAVEN INFANT & TODDLER CENTRE,CC,Childcare Centre,114.0,WHAMPOA ROAD,1.0,123.0,,320114,62511768.0,havencareedu@gmail.com,
201400003276,14D0296,LITTLE INDIA DENTIST,HC,Healthcare Institution,12.0,KERBAU ROAD,,,,219151,62930355.0,samintharaj.kumar@gmail.com,
201400003274,PT9079,LITTLE SAGE INTERNATIONAL PRESCHOOL,CC,Childcare Centre,22.0,LICHI AVENUE,,,,348796,62833830.0,principal@littlesagepreschool.com.sg,
201400003273,PT9078,CHILDFIRST@TAMPINES PTE. LTD.,CC,Childcare Centre,3.0,TAMPINES CENTRAL 1,5.0,1.0,ABACUS PLAZA,529540,92702977.0,JOANNA_WEI@CHILDFIRST.COM.SG,
201400003269,YM0153,MY WORLD PRESCHOOL LTD.,CC,Childcare Centre,354.0,KANG CHING ROAD,1.0,23.0,,610354,62674907.0,cckc@myworld.org.sg,
201400003266,KG1544,BRITISH COUNCIL (SINGAPORE) PRE-SCHOOL,KN,Kindergarten,11.0,TAMPINES CONCOURSE,1.0,,,528729,67839209.0,vivien.kwok@britishcouncil.org,
201400003265,PT9077,LITTLE TREE HOUSE @ HOUGANG PTE. LTD.,CC,Childcare Centre,62.0,JALAN NAUNG,,,MIRAMAR GARDENS,537727,63861211.0,cindy.low@littletreehouse.com.sg,
201400003264,14C0290,HISEMAINN MEDICAL CLINIC (SIMS PLACE),HC,Healthcare Institution,48.0,SIMS PLACE,1.0,167.0,,380048,67424413.0,skoh@hisemainn.com,
201400003262,14M0288,LYNNE LIM EAR NOSE THROAT & HEARING CENTRE (CHILD & ADULT),HC,Healthcare Institution,3.0,MOUNT ELIZABETH,17.0,7.0,MOUNT ELIZABETH MEDICAL CENTRE,228510,67377787.0,enquiry@drlynnelim.com,
201400003259,PT9076,LEARNING KIDZ ACADEMY PTE. LTD.,CC,Childcare Centre,5.0,TAMPINES CENTRAL 1,5.0,1.0,TAMPINES PLAZA,529541,67892298.0,julie@LEARNINGKIDZ.COM.SG,
201400003255,SS20150549,SPECTACLE HUT,OS,Optical Shop,313.0,ORCHARD ROAD,,,313 SOMERSET,238895,66367717.0,shs31@singnet.com.sg,
201400003253,14D0284,NUFFIELD DENTAL SIMPANG BEDOK,HC,Healthcare Institution,430.0,UPPER CHANGI ROAD,1.0,63.0,EAST VILLAGE,487048,67023238.0,bedok@nuffieldhealthcare.com.sg,
201400003251,YM0152,MY WORLD PRESCHOOL LTD.,CC,Childcare Centre,4.0,BOON KENG ROAD,1.0,110.0,,330004,62930279.0,CCBK@MYWORLD.ORG.SG,
201400003249,14M0281,PHOENIX MEDICAL GROUP (HILLVIEW),HC,Healthcare Institution,4.0,HILLVIEW RISE,2.0,20.0,HILLV2,667979,67107151.0,enquiries@phoenixmedical.sg,
201400003250,14D0282,SMILEARTS DENTAL STUDIO (HILLVIEW),HC,Healthcare Institution,4.0,HILLVIEW RISE,2.0,15.0,HILLV2,667979,63540111.0,,
201400003247,ST0137,PCF SPARKLETOTS PRESCHOOL @ WOODLANDS BLK 604 (CC),CC,Childcare Centre,604.0,WOODLANDS DRIVE 42,1.0,11.0,,730604,63625530.0,Toh.Lu.See@pcf.org.sg,
201400003246,14D0276,TOOFDOCTOR DENTAL SURGEONS (TOA PAYOH),HC,Healthcare Institution,128.0,LORONG 1 TOA PAYOH,1.0,831.0,,310128,62511811.0,toapayoh@toofdoctor.com.sg,
201400003242,14D0277,CASA DENTAL (AMK),HC,Healthcare Institution,710.0,ANG MO KIO AVENUE 8,1.0,2611.0,,560710,64580667.0,casadental.management@gmail.com,
201400003241,MCPHA1400052,Guardian Pharmacy (Pasir Ris Drive 6),PH,Pharmacy,442.0,PASIR RIS DRIVE 6,1.0,38.0,,510442,65836439.0,gprd@guardian.com.sg,
201400003240,YM0151,MY WORLD PRESCHOOL LTD.,CC,Childcare Centre,428.0,TAMPINES STREET 41,1.0,459.0,,520428,67810592.0,CCTMP.NORTH@MYWORLD.ORG.SG,
201400003239,EB0003,E-BRIDGE PRE-SCHOOL PTE. LTD.,CC,Childcare Centre,,RIVERVALE CRESCENT,1.0,453.0,,541178,64436563.0,rivervale178@e-bridge.edu.sg,
201400003238,14D0273,NUFFIELD DENTAL KOVAN,HC,Healthcare Institution,2.0,KOVAN ROAD,1.0,3.0,SIMON PLAZA,548008,62814313.0,kovan@nuffieldhealthcare.com.sg,
201400003235,NT0552,MY FIRST SKOOL,CC,Childcare Centre,,BOON LAY DRIVE,1.0,664.0,,642180,66349989.0,info@myfirstskool.com,
201400003234,ST0318,PCF SPARKLETOTS PRESCHOOL @ HONG KAH NORTH BLK 319 (KN),KN,Kindergarten,319.0,BUKIT BATOK STREET 33,1.0,40.0,,650319,65694373.0,ooi.kim.cheng@pcf.org.sg,
201400003233,ST0311,PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 654B (KN),KN,Kindergarten,,JURONG WEST STREET 61,1.0,490.0,,642654,67922802.0,Chiew.Hoon.Tan@pcf.org.sg,
201400003231,ST0347,PCF SPARKLETOTS PRESCHOOL @ CANBERRA BLK 487 (KN),KN,Kindergarten,487.0,ADMIRALTY LINK,1.0,131.0,,750487,65700224.0,Nuryani.Binte.Jeman@pcf.org.sg,
201400003230,14M0271,THE FAMILY PHYSICIAN CLINIC,HC,Healthcare Institution,,SERANGOON NORTH AVENUE 3,1.0,2.0,,552542,65551828.0,regina.fpclinic@gmail.com,
201400003227,SS20150577,KOOLOOK PTE LTD,OS,Optical Shop,304.0,LUCKY PLAZA,1.0,77.0,LUCKY PLAZA,238863,67344166.0,luckyplaza77@koolook.com.sg,
201400003226,SS20150578,KOOLOOK PTE LTD,OS,Optical Shop,304.0,ORCHARD ROAD,2.0,85.0,LUCKY PLAZA,238863,67372209.0,luckyplaza85@koolook.com.sg,
201400003224,SS20150580,WINK OPTICS PTE LTD,OS,Optical Shop,3.0,GATEWAY DRIVE,3.0,41.0,WESTGATE,608532,64659182.0,westgate@winkoptics.com.sg,
