"seq_no","instn_code","instn_name","instn_srvc_type_cde","instn_srvc_type","instn_blk_hse_no","instn_street_name","instn_flr_no","instn_unit_no","instn_bldg_name","instn_pc","instn_ofc_no","instn_email","ap_user_name"
"201500000013","15M0003","ACCESS MEDICAL (CIRCUIT ROAD)","HC","Healthcare Institution","88","CIRCUIT ROAD","01","965","na","370088","65478840","betterhealth@accessmedical.com.sg","na"
"201500000012","SS20150361","SPECTACLE HUT","OS","Optical Shop","1","JOO KOON CIRCLE","02","23","FAIRPRICE HUB","629117","63974571","thwe@spectaclehut.com.sg","na"
"201500000011","SS20150362","SPECTACLE HUT","OS","Optical Shop","33","SENGKANG WEST AVE","01","42","THE SELETAR MALL","797653","67027522","thwe@spectaclehut.com.sg","na"
"201500000010","PT9099","STAR LEARNERS @ NORTH EAST PTE. LTD.","CC","Childcare Centre","57","ANCHORVALE ROAD","01","04","SENGKANG SPORTS AND RECREATION C","544964","62500173","MENGWEI.TAN@STARLEARNERS.COM.SG","na"
"201500000009","PT9098","LITTLE FOOTPRINTS PRESCHOOL @ THOMSON PTE LTD","CC","Childcare Centre","157","SIN MING ROAD","02","01","AMTECH BUILDING","575624","65541445","lena.lin@littlefootprints.com.sg","na"
"201500000008","14D0395","PURE NZ DENTAL","HC","Healthcare Institution","62","JALAN JURONG KECHIL","na","na","JK BUILDING","598584","91062268","info@purenzdental.com","na"
"201500000005","14M0391","KINDER CLINIC PTE LTD","HC","Healthcare Institution","38","IRRAWADDY ROAD","04","23","MOUNT ELIZABETH NOVENA SPECIALIS","329563","62685441","contactus@kinderclinic.com.sg","na"
"201500000001","14M0396","BJIOS ORTHOPAEDICS","HC","Healthcare Institution","1","FARRER PARK STATION ROAD","13","15/16","CONNEXION","217562","69086933","na","na"
"201400003431","WP1111","SAFARI HOUSE PRESCHOOL TOA PAYOH","CC","Childcare Centre","530","LORONG 6 TOA PAYOH","03","01","HDB HUB","310530","63347118","TOAPAYOH@ZOO-PHONICS.COM.SG","na"
"201400003390","14M0372","PROCROSS MEDICAL CENTRE","HC","Healthcare Institution","449","HOUGANG AVENUE 10","B1","509","na","530449","67022848","admin@procross.com.sg","na"
"201400003389","14M0373","PHOENIX MEDICAL GROUP (PAYA LEBAR)","HC","Healthcare Institution","60","PAYA LEBAR ROAD","02","09","PAYA LEBAR SQUARE","409051","67022940","angelafong@phoenixmedical.sg","na"
"201400003387","PT9709","RAFFLES MONTESSORI KINDERGARTEN (STILL ROAD)","KN","Kindergarten","105","LORONG STANGEE","na","na","na","425080","97319697","RAFFLESMONT@SINGNET.COM.SG","na"
"201400003384","14D0366","SMILES R US DENTAL CENTRE","HC","Healthcare Institution","11","TANJONG KATONG ROAD","03","10","ONE KM","437157","67023345","smilesrus_dental@hotmail.sg","na"
"201400003382","14D0368","Q & M DENTAL SURGERY (SELETAR)","HC","Healthcare Institution","33","SENGKANG WEST AVENUE","04","16","THE SELETAR MALL","797653","67023738","Q&M@qandm.com.sg","na"
"201400003379","14D0364","DE DENTAL PRACTICE","HC","Healthcare Institution","3","SIMEI  STREET 6","03","13","EASTPOINT MALL","528833","67847800","na","na"
"201400003374","14D0359","DE PACIFIC DENTAL GROUP (BALESTIER) PTE. LTD.","HC","Healthcare Institution","20","AH HOOD ROAD","01","25","ZHONGSHAN MALL","329984","66844862","na","na"
"201400003368","SS20150436","SPECSHOP PTE LTD","OS","Optical Shop","204","HOUGANG ST 21","01","99","na","530204","62829195","shawn_ng21@yahoo.com","na"
"201400003430","ST0144","PCF SPARKLETOTS PRESCHOOL @ JURONG CENTRAL BLK 308 (CC)","CC","Childcare Centre","308","JURONG EAST STREET 32","01","270","na","600308","65609622","Nur.Shaheila.Kaspan@PCF.org.sg","na"
"201400003429","ST0143","PCF SPARKLETOTS PRESCHOOL @ BEDOK RESERVOIR-PUNGGOL BLK 470C (CC)","CC","Childcare Centre","470C","UPPER SERANGOON CRESCENT","01","352","na","533470","63416906","shield.wangxe@pcf.org.sg","na"
"201400003428","ST0142","PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 858 (CC)","CC","Childcare Centre","858","TAMPINES AVENUE 5","01","529","na","520858","67885737","KYLYN.CHIAMS@PCF.ORG.SG","na"
"201400003427","ST0141","PCF SPARKLETOTS PRESCHOOL @ PIONEER BLK 661B (CC)","CC","Childcare Centre","661B","JURONG WEST STREET 64","01","426","na","642661","67900433","Hamidah.Juhan@pcf.org.sg","na"
"201400003425","PT9097","ISMART MONTESSORI","CC","Childcare Centre","256","BANGKIT ROAD","02","73","na","670256","68779158","patricksbs@gmail.com","na"
"201400003424","PT9096","JEET'S LITTLE LEARNERS (BEDOK) PTE. LTD.","CC","Childcare Centre","327","BEDOK ROAD","na","na","na","469498","62425354","JEETPEREIRA@EDUCARE.COM.SG","na"
"201400003423","PT9095","JUST KIDS @ JURONG WEST PTE. LTD.","CC","Childcare Centre","667C","JURONG WEST STREET 65","01","139","na","643667","67919909","jurongwest@justkids.com.sg","na"
"201400003414","ST0140","PCF SPARKLETOTS PRESCHOOL @ SENGKANG CENTRAL BLK 262A (CC)","CC","Childcare Centre","262A","COMPASSVALE STREET","01","117","na","541262","63841026","Priscilla.LohHK@pcf.org.sg","na"
"201400003413","PT9094","NURTURESTARS CHILD CARE","CC","Childcare Centre","333","BOON LAY WAY","2A","03","SAFRA JURONG","649848","62540859","tsuifern@nurturestars.sg","na"
"201400003412","PT9093","KINDERCARE @ JOO SENG PTE. LTD.","CC","Childcare Centre","17","JOO SENG ROAD","03","133","JOO SENG HEIGHTS","360017","67286866","Liena@hi-5world.com","na"
"201400003411","SS20150393","PRECIOUS EYES OPTICAL PTE LTD","OS","Optical Shop","445","PASIR RIS DRIVE 6","01","98","na","510445","65829382","preciouseyes1314@yahoo.com.sg","na"
"201400003410","SS20150394","OTTICA  PTE LTD","OS","Optical Shop","1","SCOTTS ROAD","03","30/31","SHAW CENTRE","228208","62352868","ovottica@gmail.com","na"
"201400003409","ST0139","PCF SPARKLETOTS PRESCHOOL @ MARSILING BLK 334 (CC)","CC","Childcare Centre","334","WOODLANDS STREET 32","01","13","na","730334","63656787","Lim.Mui.Cheng@pcf.org.sg","na"
"201400003405","SS20150399","EYEZ OPTOMETRY","OS","Optical Shop","11","TANJONG KATONG ROAD","01","22/23","ONE KM","357147","67022122","tonsonghui@gmail.com","na"
"201400003403","NT0555","MY FIRST SKOOL","CC","Childcare Centre","3","SIMEI STREET 6","06","06","EASTPOINT MALL","528833","66349989","info@myfirstskool.com","na"
"201400003394","SS20150410","EYES PALACE","OS","Optical Shop","2","TAMPINES CENTRAL 5","02","23","CENTURY SQUARE SHOPPING MALL","529509","66948728","eyespalace@gmail.com","na"
"201400003393","WP1110","THE LITTLE SKOOL-HOUSE INTERNATIONAL PTE LTD","CC","Childcare Centre","101B","CLEMENTI ROAD","na","na","na","129798","67739362","gohcm@littleskoolhouse.com","na"
"201400003391","NT0554","MY FIRST SKOOL","CC","Childcare Centre","332B","ANCHORVALE LINK","01","372","na","542332","66349989","INFO@MYFIRSTSKOOL.COM","na"
"201500000085","AT201528","ORTHOPAEDIA PTE. LTD.","AT","Assistive Technology Device Providers","1","COMMONWEALTH LANE","08","16","na","149544","64794738","susanna@orthopaedia.com.sg","na"
"201500000084","PT9108","PRECIOUS ANGELS PLAYLAND","CC","Childcare Centre","83","LORONG 2 TOA PAYOH","01","451","na","310083","62583505","ROBIN@JESSIN.EDU.SG","na"
"201500000081","PT9726","BRAINY BUNCH HOUGANG PTE. LTD.","KN","Kindergarten","247","HOUGANG AVENUE 3","01","452","na","530247","62834490","info.sg@brainybunch.com","na"
"201500000080","SS20150293","33 SPEX","OS","Optical Shop","282","BISHAN STREET 22","01","139","na","570282","64564773","nigellcheok@gmail.com","na"
"201500000079","15M0047","YISHUN RING ROAD CLINIC","HC","Healthcare Institution","236","YISHUN RING ROAD","01","1010","na","760236","62577202","na","na"
"201500000078","RC1763","HAVEN SCHOOLHOUSE @ BAHAGIA","CC","Childcare Centre","29","JALAN BAHAGIA","01","348","na","320029","63551433","HAVENSCHOOL29@GMAIL.COM","na"
"201500000077","PT9107","TWINKLEKIDZ PLAYHOUSE PTE. LTD.","CC","Childcare Centre","11","LORONG 3 TOA PAYOH","01","18","JACKSON SQUARE","319579","62580125","toa.payoh@twinklekidz.com","na"
"201500000075","SS20150298","SPECKY","OS","Optical Shop","417","YISHUN AVENUE 11","01","329","na","760417","67596619","speckyoptic@gmail.com","na"
"201500000072","15M0044","ETERNA MEDICAL CLINIC","HC","Healthcare Institution","629","ANG MO KIO AVENUE 4","01","994","na","560629","68023050","eternamedicalgroup@gmail.com","na"
"201500000065","15D0037","TS DENTAL CARE","HC","Healthcare Institution","809","FRENCH ROAD","02","51/52","KITCHENER COMPLEX","200809","62984863","info@loyaldental.com.sg","na"
"201500000062","15M0035","ELYON FAMILY CLINIC AND SURGERY","HC","Healthcare Institution","78B","TELOK BLANGAH STREET 32","01","22","na","102078","68027208","elyonfamilyclinic@gmail.com","na"
"201500000069","15M0033","VIVA MEDICAL GROUP","HC","Healthcare Institution","519A","TAMPINES CENTRAL 8","01","08","na","521519","66357240","na","na"
"201500000067","15C0038","SIGLAP CLINIC PTE LTD","HC","Healthcare Institution","308","TELOK KURAU ROAD","01","08","VIBES @ EAST COAST","423858","63488389","siglapclinic@gmail.com","na"
"201500000057","15D0027","DENTAL FOCUS GSM CLINIC","HC","Healthcare Institution","1","GEYLANG SERAI","01","206","na","402001","68485495","GSM@SMILESDFI.COM","na"
"201500000055","ST0362","PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 868A (KN)","KN","Kindergarten","868A","TAMPINES AVENUE 8","01","534","na","520868","63416820","junainah.haron@pcf.org.sg","na"
"201500000054","PT9612","PAPER SCISSORS STONE MONTESSORI KINDERGARTEN (BEDOK RESEVOIR BRANCH)","KN","Kindergarten","718","BEDOK RESERVOIR ROAD","01","4590","na","470718","98351077","mscherylng@gmail.com","na"
"201500000052","PT9106","LUCAS CHILDREN ACADEMY PTE. LTD.","CC","Childcare Centre","7030","ANG MO KIO AVENUE 5","01","39","NORTHSTAR @ AMK","569880","66592636","Lucas.child.acad@gmail.com","na"
"201500000050","15D0025","NEUSMILE DENTAL GROUP (KOVAN) PTE LTD","HC","Healthcare Institution","988","UPPER SERANGOON ROAD","01","23","STARS OF KOVAN","534733","62860616","na","na"
"201500000048","PT9105","LICDO @ RIVERVALE PRESCHOOL TEAM PTE. LTD.","CC","Childcare Centre","145","RIVERVALE DRIVE","01","529","na","540145","na","na","na"
"201500000043","EP15098","OLIVE TREE EDUCENTRE PTE LTD","EI","Early Intervention Programmes","1","GOLDHILL PLAZA","03","27","na","308899","62593900","olivetree.educentre@gmail.com","na"
"201500000041","ST0146","PCF SPARKLETOTS PRESCHOOL @ BUKIT PANJANG BLK 412 (CC)","CC","Childcare Centre","412","SAUJANA ROAD","01","66","na","670412","67648858","Yuhua.Janice.Ong@pcf.org.sg","na"
"201500000040","ST0145","PCF SPARKLETOTS PRESCHOOL @ TAMPINES EAST BLK 385 (CC)","CC","Childcare Centre","385","TAMPINES STREET 32","01","53","na","520385","67833417","Daisy.sohys@pcf.org.sg","na"
"201500000038","PT9102","LICDO @BEDOK PRESCHOOL TEAM PTE. LTD.","CC","Childcare Centre","656","JALAN TENAGA","01","104","na","410656","67457723","weesim@licdo.com.sg","na"
"201500000032","MCPHA1500059","Guardian Pharmacy (Eastpoint Mall)","PH","Pharmacy","3","SIMEI STREET 6","02","01,02","EASTPOINT MALL","528833","65382394","gepm@guardian.com.sg","na"
"201500000029","15M0011","ONECARE CLINIC YISHUN","HC","Healthcare Institution","431","YISHUN AVENUE 1","01","04","MULTI STOREY CAR PARK","760431","63342373","admin@onecaremedical.com.sg","na"
"201500000030","15M0012","THE CLINIC @ APERIA","HC","Healthcare Institution","12","KALLANG AVENUE","03","15","APERIA","339511","63416892","contact@theclinicataperia.com","na"
"201500000026","NT0556","MY FIRST SKOOL","CC","Childcare Centre","604","SEMBAWANG ROAD","02","31","SEMBAWANG SHOPPING CENTRE","758459","66349989","INFO@MYFIRSTSKOOL.COM","na"
"201500000024","SS20150349","EYEWEAR HOUSE","OS","Optical Shop","9","BISHAN PLACE","02","14","JUNCTION 8 SHOPPING CENTRE","579837","62588806","eyewearhousesg@gmail.com","na"
"201500000022","MCPH1400321","WATSON'S PERSONAL CARE STORES PTE LTD (JUNCTION 8)","PH","Pharmacy","9","BISHAN PLACE","02","45/46","JUNCTION 8 SHOPPING CENTRE","579837","63373433","063@str.watsons.com.sg","na"
"201400003217","SS20150587","NANYANG OPTICAL CO PTE LTD","OS","Optical Shop","101","THOMSON ROAD","B1","61A","UNITED SQUARE","307591","62507768","nyo-unitedsquare@nanyang.com.sg","na"
"201400003216","PT9073","LITTLE FOOTPRINTS SCHOOLHOUSE (AMK) PTE. LTD.","CC","Childcare Centre","7030","ANG MO KIO AVENUE 5","01","32","NORTHSTAR @ AMK","569880","65709316","vikneshwari.r@littlefootprints.com.sg","na"
"201400003215","14D0264","UNITY DENTICARE","HC","Healthcare Institution","1","MARITIME SQUARE","03","17","HARBOURFRONT CENTRE","099253","63366222","DC_License@ntuchealth.sg","na"
"201400003209","PT9072","STAR LEARNERS @ JURONG PTE. LTD.","CC","Childcare Centre","8","BOON LAY WAY","01","24","8 @ TRADEHUB 21","609964","62500173","mengwei.tan@starlearners.com.sg","na"
"201400003201","PT9071","KIDDIWINKIE SCHOOLHOUSE @ NOVENA PTE. LTD.","CC","Childcare Centre","1","NOVENA TERRACE","na","na","na","307903","63550555","suzana.ali@kiddiwinkie.com.sg","na"
"201400003199","PT9069","HAMILTON PRESCHOOL","CC","Childcare Centre","463B","SEMBAWANG DRIVE","01","385","na","752463","67104648","sembawang@hamiltonpreschool.com.sg","na"
"201400003198","14M0251","KL NG MEDICAL CLINIC PTE LTD","HC","Healthcare Institution","1","JALAN BUKIT MERAH","01","4530","na","150001","62712554","ngshuwei@hotmail.com","na"
"201400003367","SS20150437","HAZEL EYECARE","OS","Optical Shop","505C","BISHAN ST 11","01","412","na","573505","62592818","hazel.luh@gmail.com","na"
"201400003366","PT9092","HAPPY KIDS CHILDCARE & DEVELOPMENT CENTRE","CC","Childcare Centre","882","TAMPINES STREET 84","na","na","na","521882","67864998","hkidstam@hotmail.com","na"
"201400003362","PT9091","LICDO @ BB PRESCHOOL TEAM PTE. LTD.","CC","Childcare Centre","288E","BUKIT BATOK STREET 25","01","66","na","654288","65612201","weesim@licdo.com.sg","na"
"201400003361","PT9090","CHERIE HEARTS HOLDINGS PTE. LTD.","CC","Childcare Centre","743","BEDOK RESERVOIR ROAD","02","3083","na","470743","64425887","bedokreservoir@cheriehearts.com.sg","na"
"201400003360","PT9089","SDM CHILDCARE CENTRE (BARTLEY) PTE LTD","CC","Childcare Centre","267","UPPER PAYA LEBAR ROAD","na","na","na","534908","62888193","yvonne_cheng@sdmgroup.sg","na"
"201400003359","NT0553","MY FIRST SKOOL","CC","Childcare Centre","491","ADMIRALTY LINK","01","191","na","750491","66349989","info@myfirstskool.com","na"
"201400003357","14M0347","RAFFLESMEDICAL","HC","Healthcare Institution","33","SENGKANG WEST AVENUE","01","54/55","THE SELETAR MALL","797653","67026917","seletarmall@rafflesmedical.com","na"
"201400003353","ST0138","PCF SPARKLETOTS PRESCHOOL @ CLEMENTI BLK 420A (CC)","CC","Childcare Centre","420A","CLEMENTI AVENUE 1","02","01","na","120420","66844166","Geok.Hoon.Cheah@PCF.org.sg","na"
"201400003349","SS20150455","OREGON OPTICS PTE LTD","OS","Optical Shop","106","HOUGANG AVE 1","01","1229","na","530106","62856433","oregonoptics@gmail.com","na"
"201400003348","MCPHA1400057","GUARDIAN PHARMACY (SELETAR MALL)","PH","Pharmacy","33","SENGKANG WEST AVENUE","B1","10/11","THE SELETAR MALL","797653","67027053","gslm@guardian.com.sg","na"
"201400003346","PT9087","STAR LEARNERS PTE LTD","CC","Childcare Centre","3","LORONG G TELOK KURAU","na","na","na","426165","62500173","MENGWEI.TAN@STARLEARNERS.COM.SG","na"
"201400003345","PT9086","WHIZ KIDS MONTESSORI PTE. LTD.","CC","Childcare Centre","122D","RIVERVALE DRIVE","01","452","na","544122","68812777","WHIZKIDSMONTESSORI@GMAIL.COM","na"
"201400003337","PT9085","SAFARI HOUSE PRESCHOOL BT BATOK","CC","Childcare Centre","2","BUKIT BATOK WEST AVENUE 7","01","05","na","659003","66844378","SHIDAH@SAFARIHOUSE.COM","na"
"201400003336","PT9084","JOSIAH BABIES (APERIA)","CC","Childcare Centre","12","KALLANG AVENUE","03","37","APERIA","339511","67022177","LENA.LIM@JOSIAH.COM.SG","na"
"201400003334","SS20150470","WILLMAX GROUP PTE LTD","OS","Optical Shop","21","BUKIT BATOK CRESCENT","17","82","WCEGA TOWER","658065","62255788","VINCEKHOR@WILLMAXGROUP.COM","na"
"201400003330","SS20150474","THE EYE OPTIQUE (BEDOK)","OS","Optical Shop","539","BEDOK NORTH STREET 3","01","623","na","460539","62466445","theeyeoptique@yahoo.com.sg","na"
"201400003326","14D0332","HEALTHWAY DENTAL","HC","Healthcare Institution","417","YISHUN AVENUE 11","01","321","na","760417","67573228","karen.ling@healthwaymedical.com","na"
"201400003324","14D0330","FDC DENTAL TAMAN JURONG","HC","Healthcare Institution","399","YUNG SHENG ROAD","01","06","TAMAN JURONG SHOPPING CENTRE","610399","62651931","tjdental@singnet.com.sg","na"
"201400003322","PT9082","IMONTESSORI PTE. LTD.","CC","Childcare Centre","12","KALLANG AVENUE","03","37","APERIA","339511","67023902","tammy@imontessori.sg","na"
"201400003315","14M0327","FOCAL EYE CENTRE","HC","Healthcare Institution","38","IRRAWADDY ROAD","10","21/39","MOUNT ELIZABETH NOVENA SPECIALIS","329563","63398936","drzena@ceec.com.sg","na"
"201400003317","14M0325","THE CHILDREN'S EYE AND ENT CENTRE","HC","Healthcare Institution","38","IRRAWADDY ROAD","10","21/39","MOUNT ELIZABETH NOVENA SPECIALIS","329563","63398938","drdawn@ceec.com.sg","na"
"201400003318","14M0326","THE ENT SPECIALIST CENTRE","HC","Healthcare Institution","38","IRRAWADDY ROAD","10","21/39","MT ELIZABETH NOVENA SPECIALIST C","329563","63398939","na","na"
"201400003311","SS20150493","RESIDENTS OPTICAL (BEDOK) PTE LTD","OS","Optical Shop","510","BEDOK NORTH STREET 3","01","53","na","460510","64452944","residentsoptical@gmail.com","na"
"201400003310","EP14096","SPEECH MATTERS PTE LTD","EI","Early Intervention Programmes","15","SCOTTS ROAD","09","11","THONG TECK BUILDING","228218","62359778","speechmatters@gmail.com","na"
"201400003309","EP14097","THINK KIDS PTE LTD","EI","Early Intervention Programmes","123","PENANG ROAD","03","13","REGENCY HOUSE (OFFICE TOWER)","238465","67354438","info@think-kids.com","na"
"201400003308","MCPH1400248","WATSON'S PERSONAL CARE STORES PTE LTD (CHANGI AIRPORT TERMINAL 3 TRANSIT NORTH)","PH","Pharmacy","65","AIRPORT BOULEVARD","02","66","CHANGI AIRPORT TERMINAL 3","819663","69081401","183@str.watsons.com.sg","na"
"201400003307","14C0321","ELITE DENTAL GROUP","HC","Healthcare Institution","1","GRANGE ROAD","12","03","ORCHARD BUILDING","239693","63334456","enquiry@edg.com.sg","na"
"201400003306","SS20150498","SPORT ON EYEWEAR","OS","Optical Shop","1","STADIUM PLACE","01","48","KALLANG WAVE MALL","397628","67027331","sporton-kw@nanyang.com.sg","na"
"201400003297","14M0313","MY FAMILY CLINIC (SEGAR)","HC","Healthcare Institution","485","SEGAR ROAD","01","508","na","670485","67107269","mfc.segar@alliance.md","na"
"201400003296","MCPHA1400055","GUARDIAN PHARMACY (ONE KIM)","PH","Pharmacy","11","TANJONG KATONG ROAD","B1","19/20","ONE KM","437157","67022289","g1km@guardian.com.sg","na"
"201400003286","14D0305","LUMINOUS DENTAL CLINIC @ TAMPINES","HC","Healthcare Institution","827","TAMPINES STREET 81","01","142","na","520827","67820368","lumindental@hotmail.com","na"
"201400003287","14M0306","MY FAMILY CLINIC (ANCHORVALE)","HC","Healthcare Institution","326A","ANCHORVALE ROAD","01","260","na","541326","67023963","mfc.anchorvale@alliance.md","na"
"201400003285","14M0301","ZENITH MEDICAL CLINIC","HC","Healthcare Institution","266C","PUNGGOL WAY","01","374","na","823266","64433678","punggolzenith@gmail.com","na"
"201400003278","AT201552","SINGAPORE ASSOCIATION OF THE VISUALLY HANDICAPPED","AT","Assistive Technology Device Providers","47","TOA PAYOH RISE","na","na","na","298104","62514331","enquiries@savh.org.sg","na"
"201400003277","RC1761","HAVEN INFANT & TODDLER CENTRE","CC","Childcare Centre","114","WHAMPOA ROAD","01","123","na","320114","62511768","havencareedu@gmail.com","na"
"201400003276","14D0296","LITTLE INDIA DENTIST","HC","Healthcare Institution","12","KERBAU ROAD","na","na","na","219151","62930355","samintharaj.kumar@gmail.com","na"
